inference_mode,formulation,t,start_reading,end_reading,hidden_state,hidden_active
nonrobust,opt,1152,11510,11520,8.375270927379859,1
nonrobust,opt,1153,11520,11530,0.0,0
nonrobust,opt,1154,11530,11540,0.0,0
nonrobust,opt,1155,11540,11550,0.0,0
nonrobust,opt,1156,11550,11560,8.140626178800453,1
nonrobust,opt,1157,11560,11570,9.893775933609957,1
nonrobust,opt,1158,11570,11580,8.322444360618634,1
nonrobust,opt,1159,11580,11590,0.0,0
nonrobust,opt,1160,11590,11600,11.504470011316485,1
nonrobust,opt,1161,11600,11610,7.298340248962658,1
nonrobust,opt,1162,11610,11620,7.65901546586194,1
nonrobust,opt,1163,11620,11630,0.0,0
nonrobust,opt,1164,11630,11640,0.0,0
nonrobust,opt,1165,11640,11650,0.0,0
nonrobust,opt,1166,11650,11660,10.1,1
nonrobust,opt,1167,11660,11670,0.0,0
nonrobust,opt,1168,11670,11680,0.0,0
nonrobust,opt,1169,11680,11690,0.0,0
nonrobust,opt,1170,11690,11700,0.0,0
nonrobust,opt,1171,11700,11710,0.0,0
nonrobust,opt,1172,11710,11720,8.102277432712215,1
nonrobust,opt,1173,11720,11730,7.050103519668737,1
nonrobust,opt,1174,11730,11740,0.0,0
nonrobust,opt,1175,11740,11750,0.0,0
nonrobust,opt,1176,11750,11760,8.072727272727274,1
nonrobust,opt,1177,11760,11770,0.0,0
nonrobust,opt,1178,11770,11780,0.0,0
nonrobust,opt,1179,11780,11790,0.0,0
nonrobust,opt,1180,11790,11800,0.0,0
nonrobust,opt,1181,11800,11810,0.0,0
nonrobust,opt,1182,11810,11820,0.0,0
nonrobust,opt,1183,11820,11830,9.909090909090908,1
nonrobust,opt,1184,11830,11840,0.0,0
nonrobust,opt,1185,11840,11850,0.0,0
nonrobust,opt,1186,11850,11860,0.0,0
nonrobust,opt,1187,11860,11870,0.0,0
nonrobust,opt,1188,11870,11880,0.0,0
nonrobust,opt,1189,11880,11890,0.0,0
nonrobust,opt,1190,11890,11900,7.254545454545455,1
nonrobust,opt,1191,11900,11910,0.0,0
nonrobust,opt,1192,11910,11920,0.0,0
nonrobust,opt,1193,11920,11930,0.0,0
nonrobust,opt,1194,11930,11940,0.0,0
nonrobust,opt,1195,11940,11950,6.056728782273135,1
nonrobust,opt,1196,11950,11960,6.648033126466959,1
nonrobust,opt,1197,11960,11970,0.0,0
nonrobust,opt,1198,11970,11980,0.0,0
nonrobust,opt,1199,11980,11990,0.0,0
nonrobust,opt,1200,11990,12000,0.0,0
nonrobust,opt,1201,12000,12010,0.0,0
nonrobust,opt,1202,12010,12020,0.0,0
nonrobust,opt,1203,12020,12030,0.0,0
nonrobust,opt,1204,12030,12040,0.0,0
nonrobust,opt,1205,12040,12050,0.0,0
nonrobust,opt,1206,12050,12060,0.0,0
nonrobust,opt,1207,12060,12070,0.0,0
nonrobust,opt,1208,12070,12080,0.0,0
nonrobust,opt,1209,12080,12090,0.0,0
nonrobust,opt,1210,12090,12100,6.063636363636366,1
nonrobust,opt,1211,12100,12110,0.0,0
nonrobust,opt,1212,12110,12120,7.105462421877568,1
nonrobust,opt,1213,12120,12130,6.520173281306474,1
nonrobust,opt,1214,12130,12140,9.138349766864861,1
nonrobust,opt,1215,12140,12150,11.723521589720454,1
nonrobust,opt,1216,12150,12160,9.779125206985197,1
nonrobust,opt,1217,12160,12170,6.4172329639538725,1
nonrobust,opt,1218,12170,12180,0.0,0
nonrobust,opt,1219,12180,12190,7.0263309338400015,1
nonrobust,opt,1220,12190,12200,17.37928054448006,1
nonrobust,opt,1221,12200,12210,9.317841044721334,1
nonrobust,opt,1222,12210,12220,9.2132224393893,1
nonrobust,opt,1223,12220,12230,9.573052621843285,1
nonrobust,opt,1224,12230,12240,11.593935241163008,1
nonrobust,opt,1225,12240,12250,6.6935226837428665,1
nonrobust,opt,1226,12250,12260,7.663563801180034,1
nonrobust,opt,1227,12260,12270,17.904880942217876,1
nonrobust,opt,1228,12270,12280,20.6438169276132,1
nonrobust,opt,1229,12280,12290,20.259091465272448,1
nonrobust,opt,1230,12290,12300,12.456195308380655,1
nonrobust,opt,1231,12300,12310,17.777205319101935,1
nonrobust,opt,1232,12310,12320,24.642321711861893,1
nonrobust,opt,1233,12320,12330,13.15387234185956,1
nonrobust,opt,1234,12330,12340,19.34286980904838,1
nonrobust,opt,1235,12340,12350,14.38926345720477,1
nonrobust,opt,1236,12350,12360,12.420926249456489,1
nonrobust,opt,1237,12360,12370,14.471114030837983,1
nonrobust,opt,1238,12370,12380,10.343582428979136,1
nonrobust,opt,1239,12380,12390,8.087699406702985,1
nonrobust,opt,1240,12390,12400,7.785804518486501,1
nonrobust,opt,1241,12400,12410,0.0,0
nonrobust,opt,1242,12410,12420,0.0,0
nonrobust,opt,1243,12420,12430,0.0,0
nonrobust,opt,1244,12430,12440,8.291738966427765,1
nonrobust,opt,1245,12440,12450,10.218257261410791,1
nonrobust,opt,1246,12450,12460,6.509920784609582,1
nonrobust,opt,1247,12460,12470,0.0,0
nonrobust,opt,1248,12470,12480,6.29638870770716,1
nonrobust,opt,1249,12480,12490,7.9205515695575075,1
nonrobust,opt,1250,12490,12500,7.155745822557943,1
nonrobust,opt,1251,12500,12510,12.105856526717227,1
nonrobust,opt,1252,12510,12520,8.973097765221087,1
nonrobust,opt,1253,12520,12530,6.302294308146718,1
nonrobust,opt,1254,12530,12540,7.6773770140066695,1
nonrobust,opt,1255,12540,12550,0.0,0
nonrobust,opt,1256,12550,12560,0.0,0
nonrobust,opt,1257,12560,12570,10.447456706941615,1
nonrobust,opt,1258,12570,12580,15.044047552715513,1
nonrobust,opt,1259,12580,12590,10.72158945279969,1
nonrobust,opt,1260,12590,12600,14.230920408877633,1
nonrobust,opt,1261,12600,12610,9.558659542508213,1
nonrobust,opt,1262,12610,12620,7.059589526303041,1
nonrobust,opt,1263,12620,12630,8.152310036158708,1
nonrobust,opt,1264,12630,12640,10.091231269188492,1
nonrobust,opt,1265,12640,12650,16.85477788598812,1
nonrobust,opt,1266,12650,12660,11.113882222550183,1
nonrobust,opt,1267,12660,12670,11.450631010115918,1
nonrobust,opt,1268,12670,12680,0.0,0
nonrobust,opt,1269,12680,12690,0.0,0
nonrobust,opt,1270,12690,12700,0.0,0
nonrobust,opt,1271,12700,12710,0.0,0
nonrobust,opt,1272,12710,12720,0.0,0
nonrobust,opt,1273,12720,12730,0.0,0
nonrobust,opt,1274,12730,12740,6.338135506895051,1
nonrobust,opt,1275,12740,12750,8.438981151691108,1
nonrobust,opt,1276,12750,12760,10.51944983030927,1
nonrobust,opt,1277,12760,12770,8.188915115112883,1
nonrobust,opt,1278,12770,12780,9.036682702174172,1
nonrobust,opt,1279,12780,12790,11.81810367586455,1
nonrobust,opt,1280,12790,12800,8.561598196764875,1
nonrobust,opt,1281,12800,12810,9.737056652962666,1
nonrobust,opt,1282,12810,12820,8.253648168413754,1
nonrobust,opt,1283,12820,12830,10.243203052139915,1
nonrobust,opt,1284,12830,12840,26.696818978664396,1
nonrobust,opt,1285,12840,12850,23.48681447847675,1
nonrobust,opt,1286,12850,12860,19.413099547823936,1
nonrobust,opt,1287,12860,12870,12.201375573649843,1
nonrobust,opt,1288,12870,12880,12.817163072472617,1
nonrobust,opt,1289,12880,12890,14.176212020747748,1
nonrobust,opt,1290,12890,12900,7.659501383977699,1
nonrobust,opt,1291,12900,12910,7.532818426761599,1
nonrobust,opt,1292,12910,12920,9.262504004777487,1
nonrobust,opt,1293,12920,12930,6.8422696783430785,1
nonrobust,opt,1294,12930,12940,8.867428918770248,1
nonrobust,opt,1295,12940,12950,11.041166534602372,1
nonrobust,opt,1296,12950,12960,7.638234842481925,1
nonrobust,opt,1297,12960,12970,0.0,0
nonrobust,opt,1298,12970,12980,0.0,0
nonrobust,opt,1299,12980,12990,6.796708289065327,1
nonrobust,opt,1300,12990,13000,16.527582359437197,1
nonrobust,opt,1301,13000,13010,21.61010361855291,1
nonrobust,opt,1302,13010,13020,7.294697248726789,1
nonrobust,opt,1303,13020,13030,6.873235853436442,1
nonrobust,opt,1304,13030,13040,6.516491526874934,1
nonrobust,opt,1305,13040,13050,10.08957773781212,1
nonrobust,opt,1306,13050,13060,11.254218704991713,1
nonrobust,opt,1307,13060,13070,13.903233772005564,1
nonrobust,opt,1308,13070,13080,15.816924279130685,1
nonrobust,opt,1309,13080,13090,11.869100368869528,1
nonrobust,opt,1310,13090,13100,7.303283835998981,1
nonrobust,opt,1311,13100,13110,9.003144023108048,1
nonrobust,opt,1312,13110,13120,12.565884672378088,1
nonrobust,opt,1313,13120,13130,16.64631876920984,1
nonrobust,opt,1314,13130,13140,12.253128250238433,1
nonrobust,opt,1315,13140,13150,20.12250273603571,1
nonrobust,opt,1316,13150,13160,12.641931942547078,1
nonrobust,opt,1317,13160,13170,0.0,0
nonrobust,opt,1318,13170,13180,9.216082228650965,1
nonrobust,opt,1319,13180,13190,11.353809030321255,1
nonrobust,opt,1320,13190,13200,18.167716438416612,1
nonrobust,opt,1321,13200,13210,23.93595261484414,1
nonrobust,opt,1322,13210,13220,12.623241088154497,1
nonrobust,opt,1323,13220,13230,13.575351324554758,1
nonrobust,opt,1324,13230,13240,10.634488052050116,1
nonrobust,opt,1325,13240,13250,6.383385820547731,1
nonrobust,opt,1326,13250,13260,0.0,0
nonrobust,opt,1327,13260,13270,0.0,0
nonrobust,opt,1328,13270,13280,0.0,0
nonrobust,opt,1329,13280,13290,0.0,0
nonrobust,opt,1330,13290,13300,0.0,0
nonrobust,opt,1331,13300,13310,7.196919862791227,1
nonrobust,opt,1332,13310,13320,8.332237972955367,1
nonrobust,opt,1333,13320,13330,13.712315542226849,1
nonrobust,opt,1334,13330,13340,11.73870395603528,1
nonrobust,opt,1335,13340,13350,11.939173328775551,1
nonrobust,opt,1336,13350,13360,12.123109277026877,1
nonrobust,opt,1337,13360,13370,12.169232239864858,1
nonrobust,opt,1338,13370,13380,0.0,0
nonrobust,opt,1339,13380,13390,0.0,0
nonrobust,opt,1340,13390,13400,6.8909090909090915,1
nonrobust,opt,1341,13400,13410,0.0,0
nonrobust,opt,1342,13410,13420,0.0,0
nonrobust,opt,1343,13420,13430,0.0,0
nonrobust,opt,1344,13430,13440,0.0,0
nonrobust,opt,1345,13440,13450,0.0,0
nonrobust,opt,1346,13450,13460,0.0,0
nonrobust,opt,1347,13460,13470,6.881818181818182,1
nonrobust,opt,1348,13470,13480,0.0,0
nonrobust,opt,1349,13480,13490,0.0,0
nonrobust,opt,1350,13490,13500,0.0,0
nonrobust,opt,1351,13500,13510,0.0,0
nonrobust,opt,1352,13510,13520,0.0,0
nonrobust,opt,1353,13520,13530,0.0,0
nonrobust,opt,1354,13530,13540,0.0,0
nonrobust,opt,1355,13540,13550,6.1,1
nonrobust,opt,1356,13550,13560,0.0,0
nonrobust,opt,1357,13560,13570,0.0,0
nonrobust,opt,1358,13570,13580,0.0,0
nonrobust,opt,1359,13580,13590,6.5469979296066265,1
nonrobust,opt,1360,13590,13600,9.233954451345754,1
nonrobust,opt,1361,13600,13610,0.0,0
nonrobust,opt,1362,13610,13620,0.0,0
nonrobust,opt,1363,13620,13630,0.0,0
nonrobust,opt,1364,13630,13640,0.0,0
nonrobust,opt,1365,13640,13650,0.0,0
nonrobust,opt,1366,13650,13660,0.0,0
nonrobust,opt,1367,13660,13670,0.0,0
nonrobust,opt,1368,13670,13680,0.0,0
nonrobust,opt,1369,13680,13690,0.0,0
nonrobust,opt,1370,13690,13700,0.0,0
nonrobust,opt,1371,13700,13710,6.108902691263158,1
nonrobust,opt,1372,13710,13720,7.195859213239232,1
nonrobust,opt,1373,13720,13730,0.0,0
nonrobust,opt,1374,13730,13740,0.0,0
nonrobust,opt,1375,13740,13750,0.0,0
nonrobust,opt,1376,13750,13760,0.0,0
nonrobust,opt,1377,13760,13770,0.0,0
nonrobust,opt,1378,13770,13780,0.0,0
nonrobust,opt,1379,13780,13790,0.0,0
nonrobust,opt,1380,13790,13800,6.79047619047619,1
nonrobust,tree,1,0,10,0.0,0
nonrobust,tree,2,10,20,0.0,0
nonrobust,tree,3,20,30,0.0,0
nonrobust,tree,4,30,40,0.0,0
nonrobust,tree,5,40,50,0.0,0
nonrobust,tree,6,50,60,0.0,0
nonrobust,tree,7,60,70,0.0,0
nonrobust,tree,8,70,80,0.0,0
nonrobust,tree,9,80,90,0.0,0
nonrobust,tree,10,90,100,0.0,0
nonrobust,tree,11,100,110,0.0,0
nonrobust,tree,12,110,120,0.0,0
nonrobust,tree,13,120,130,0.0,0
nonrobust,tree,14,130,140,0.0,0
nonrobust,tree,15,140,150,0.0,0
nonrobust,tree,16,150,160,0.0,0
nonrobust,tree,17,160,170,0.0,0
nonrobust,tree,18,170,180,0.0,0
nonrobust,tree,19,180,190,0.0,0
nonrobust,tree,20,190,200,0.0,0
nonrobust,tree,21,200,210,0.0,0
nonrobust,tree,22,210,220,12.739645509210723,1
nonrobust,tree,23,220,230,168.67220120263596,1
nonrobust,tree,24,230,240,81.44878094878096,1
nonrobust,tree,25,240,250,22.80097967054489,1
nonrobust,tree,26,250,260,9.772771803206586,1
nonrobust,tree,27,260,270,0.0,0
nonrobust,tree,28,270,280,0.0,0
nonrobust,tree,29,280,290,0.0,0
nonrobust,tree,30,290,300,0.0,0
nonrobust,tree,31,300,310,0.0,0
nonrobust,tree,32,310,320,0.0,0
nonrobust,tree,33,320,330,0.0,0
nonrobust,tree,34,330,340,0.0,0
nonrobust,tree,35,340,350,0.0,0
nonrobust,tree,36,350,360,0.0,0
nonrobust,tree,37,360,370,0.0,0
nonrobust,tree,38,370,380,0.0,0
nonrobust,tree,39,380,390,0.0,0
nonrobust,tree,40,390,400,0.0,0
nonrobust,tree,41,400,410,0.0,0
nonrobust,tree,42,410,420,0.0,0
nonrobust,tree,43,420,430,0.0,0
nonrobust,tree,44,430,440,0.0,0
nonrobust,tree,45,440,450,0.0,0
nonrobust,tree,46,450,460,0.0,0
nonrobust,tree,47,460,470,8.054545454545455,1
nonrobust,tree,48,470,480,0.0,0
nonrobust,tree,49,480,490,0.0,0
nonrobust,tree,50,490,500,0.0,0
nonrobust,tree,51,500,510,0.0,0
nonrobust,tree,52,510,520,0.0,0
nonrobust,tree,53,520,530,0.0,0
nonrobust,tree,54,530,540,0.0,0
nonrobust,tree,55,540,550,0.0,0
nonrobust,tree,56,550,560,0.0,0
nonrobust,tree,57,560,570,0.0,0
nonrobust,tree,58,570,580,0.0,0
nonrobust,tree,59,580,590,0.0,0
nonrobust,tree,60,590,600,0.0,0
nonrobust,tree,61,600,610,0.0,0
nonrobust,tree,62,610,620,0.0,0
nonrobust,tree,63,620,630,0.0,0
nonrobust,tree,64,630,640,0.0,0
nonrobust,tree,65,640,650,0.0,0
nonrobust,tree,66,650,660,0.0,0
nonrobust,tree,67,660,670,0.0,0
nonrobust,tree,68,670,680,0.0,0
nonrobust,tree,69,680,690,0.0,0
nonrobust,tree,70,690,700,0.0,0
nonrobust,tree,71,700,710,0.0,0
nonrobust,tree,72,710,720,0.0,0
nonrobust,tree,73,720,730,0.0,0
nonrobust,tree,74,730,740,0.0,0
nonrobust,tree,75,740,750,0.0,0
nonrobust,tree,76,750,760,0.0,0
nonrobust,tree,77,760,770,0.0,0
nonrobust,tree,78,770,780,0.0,0
nonrobust,tree,79,780,790,0.0,0
nonrobust,tree,80,790,800,0.0,0
nonrobust,tree,81,800,810,0.0,0
nonrobust,tree,82,810,820,0.0,0
nonrobust,tree,83,820,830,0.0,0
nonrobust,tree,84,830,840,0.0,0
nonrobust,tree,85,840,850,0.0,0
nonrobust,tree,86,850,860,0.0,0
nonrobust,tree,87,860,870,0.0,0
nonrobust,tree,88,870,880,0.0,0
nonrobust,tree,89,880,890,0.0,0
nonrobust,tree,90,890,900,0.0,0
nonrobust,tree,91,900,910,0.0,0
nonrobust,tree,92,910,920,0.0,0
nonrobust,tree,93,920,930,0.0,0
nonrobust,tree,94,930,940,0.0,0
nonrobust,tree,95,940,950,0.0,0
nonrobust,tree,96,950,960,0.0,0
nonrobust,tree,97,960,970,0.0,0
nonrobust,tree,98,970,980,0.0,0
nonrobust,tree,99,980,990,0.0,0
nonrobust,tree,100,990,1000,0.0,0
nonrobust,tree,101,1000,1010,0.0,0
nonrobust,tree,102,1010,1020,0.0,0
nonrobust,tree,103,1020,1030,0.0,0
nonrobust,tree,104,1030,1040,0.0,0
nonrobust,tree,105,1040,1050,0.0,0
nonrobust,tree,106,1050,1060,0.0,0
nonrobust,tree,107,1060,1070,0.0,0
nonrobust,tree,108,1070,1080,0.0,0
nonrobust,tree,109,1080,1090,0.0,0
nonrobust,tree,110,1090,1100,0.0,0
nonrobust,tree,111,1100,1110,0.0,0
nonrobust,tree,112,1110,1120,0.0,0
nonrobust,tree,113,1120,1130,0.0,0
nonrobust,tree,114,1130,1140,0.0,0
nonrobust,tree,115,1140,1150,0.0,0
nonrobust,tree,116,1150,1160,0.0,0
nonrobust,tree,117,1160,1170,0.0,0
nonrobust,tree,118,1170,1180,0.0,0
nonrobust,tree,119,1180,1190,0.0,0
nonrobust,tree,120,1190,1200,0.0,0
nonrobust,tree,121,1200,1210,0.0,0
nonrobust,tree,122,1210,1220,0.0,0
nonrobust,tree,123,1220,1230,0.0,0
nonrobust,tree,124,1230,1240,0.0,0
nonrobust,tree,125,1240,1250,0.0,0
nonrobust,tree,126,1250,1260,0.0,0
nonrobust,tree,127,1260,1270,0.0,0
nonrobust,tree,128,1270,1280,0.0,0
nonrobust,tree,129,1280,1290,0.0,0
nonrobust,tree,130,1290,1300,0.0,0
nonrobust,tree,131,1300,1310,0.0,0
nonrobust,tree,132,1310,1320,0.0,0
nonrobust,tree,133,1320,1330,0.0,0
nonrobust,tree,134,1330,1340,0.0,0
nonrobust,tree,135,1340,1350,0.0,0
nonrobust,tree,136,1350,1360,0.0,0
nonrobust,tree,137,1360,1370,0.0,0
nonrobust,tree,138,1370,1380,0.0,0
nonrobust,tree,139,1380,1390,0.0,0
nonrobust,tree,140,1390,1400,0.0,0
nonrobust,tree,141,1400,1410,0.0,0
nonrobust,tree,142,1410,1420,0.0,0
nonrobust,tree,143,1420,1430,0.0,0
nonrobust,tree,144,1430,1440,0.0,0
nonrobust,tree,145,1440,1450,8.052583930592231,1
nonrobust,tree,146,1450,1460,8.356846473029046,1
nonrobust,tree,147,1460,1470,7.598038476046775,1
nonrobust,tree,148,1470,1480,0.0,0
nonrobust,tree,149,1480,1490,0.0,0
nonrobust,tree,150,1490,1500,0.0,0
nonrobust,tree,151,1500,1510,0.0,0
nonrobust,tree,152,1510,1520,0.0,0
nonrobust,tree,153,1520,1530,0.0,0
nonrobust,tree,154,1530,1540,0.0,0
nonrobust,tree,155,1540,1550,0.0,0
nonrobust,tree,156,1550,1560,0.0,0
nonrobust,tree,157,1560,1570,7.083496793662769,1
nonrobust,tree,158,1570,1580,10.036929460580913,1
nonrobust,tree,159,1580,1590,12.928951339117312,1
nonrobust,tree,160,1590,1600,0.0,0
nonrobust,tree,161,1600,1610,0.0,0
nonrobust,tree,162,1610,1620,0.0,0
nonrobust,tree,163,1620,1630,0.0,0
nonrobust,tree,164,1630,1640,0.0,0
nonrobust,tree,165,1640,1650,0.0,0
nonrobust,tree,166,1650,1660,0.0,0
nonrobust,tree,167,1660,1670,0.0,0
nonrobust,tree,168,1670,1680,0.0,0
nonrobust,tree,169,1680,1690,0.0,0
nonrobust,tree,170,1690,1700,0.0,0
nonrobust,tree,171,1700,1710,0.0,0
nonrobust,tree,172,1710,1720,0.0,0
nonrobust,tree,173,1720,1730,0.0,0
nonrobust,tree,174,1730,1740,0.0,0
nonrobust,tree,175,1740,1750,0.0,0
nonrobust,tree,176,1750,1760,0.0,0
nonrobust,tree,177,1760,1770,0.0,0
nonrobust,tree,178,1770,1780,0.0,0
nonrobust,tree,179,1780,1790,0.0,0
nonrobust,tree,180,1790,1800,0.0,0
nonrobust,tree,181,1800,1810,0.0,0
nonrobust,tree,182,1810,1820,0.0,0
nonrobust,tree,183,1820,1830,0.0,0
nonrobust,tree,184,1830,1840,0.0,0
nonrobust,tree,185,1840,1850,0.0,0
nonrobust,tree,186,1850,1860,0.0,0
nonrobust,tree,187,1860,1870,0.0,0
nonrobust,tree,188,1870,1880,0.0,0
nonrobust,tree,189,1880,1890,0.0,0
nonrobust,tree,190,1890,1900,0.0,0
nonrobust,tree,191,1900,1910,0.0,0
nonrobust,tree,192,1910,1920,0.0,0
nonrobust,tree,193,1920,1930,0.0,0
nonrobust,tree,194,1930,1940,0.0,0
nonrobust,tree,195,1940,1950,0.0,0
nonrobust,tree,196,1950,1960,0.0,0
nonrobust,tree,197,1960,1970,0.0,0
nonrobust,tree,198,1970,1980,0.0,0
nonrobust,tree,199,1980,1990,0.0,0
nonrobust,tree,200,1990,2000,0.0,0
nonrobust,tree,201,2000,2010,0.0,0
nonrobust,tree,202,2010,2020,0.0,0
nonrobust,tree,203,2020,2030,0.0,0
nonrobust,tree,204,2030,2040,0.0,0
nonrobust,tree,205,2040,2050,0.0,0
nonrobust,tree,206,2050,2060,0.0,0
nonrobust,tree,207,2060,2070,0.0,0
nonrobust,tree,208,2070,2080,0.0,0
nonrobust,tree,209,2080,2090,0.0,0
nonrobust,tree,210,2090,2100,0.0,0
nonrobust,tree,211,2100,2110,0.0,0
nonrobust,tree,212,2110,2120,0.0,0
nonrobust,tree,213,2120,2130,0.0,0
nonrobust,tree,214,2130,2140,0.0,0
nonrobust,tree,215,2140,2150,0.0,0
nonrobust,tree,216,2150,2160,0.0,0
nonrobust,tree,217,2160,2170,0.0,0
nonrobust,tree,218,2170,2180,0.0,0
nonrobust,tree,219,2180,2190,0.0,0
nonrobust,tree,220,2190,2200,0.0,0
nonrobust,tree,221,2200,2210,0.0,0
nonrobust,tree,222,2210,2220,0.0,0
nonrobust,tree,223,2220,2230,0.0,0
nonrobust,tree,224,2230,2240,0.0,0
nonrobust,tree,225,2240,2250,0.0,0
nonrobust,tree,226,2250,2260,0.0,0
nonrobust,tree,227,2260,2270,0.0,0
nonrobust,tree,228,2270,2280,0.0,0
nonrobust,tree,229,2280,2290,0.0,0
nonrobust,tree,230,2290,2300,0.0,0
nonrobust,tree,231,2300,2310,0.0,0
nonrobust,tree,232,2310,2320,0.0,0
nonrobust,tree,233,2320,2330,0.0,0
nonrobust,tree,234,2330,2340,0.0,0
nonrobust,tree,235,2340,2350,0.0,0
nonrobust,tree,236,2350,2360,0.0,0
nonrobust,tree,237,2360,2370,0.0,0
nonrobust,tree,238,2370,2380,0.0,0
nonrobust,tree,239,2380,2390,0.0,0
nonrobust,tree,240,2390,2400,0.0,0
nonrobust,tree,241,2400,2410,0.0,0
nonrobust,tree,242,2410,2420,0.0,0
nonrobust,tree,243,2420,2430,0.0,0
nonrobust,tree,244,2430,2440,0.0,0
nonrobust,tree,245,2440,2450,0.0,0
nonrobust,tree,246,2450,2460,0.0,0
nonrobust,tree,247,2460,2470,0.0,0
nonrobust,tree,248,2470,2480,0.0,0
nonrobust,tree,249,2480,2490,0.0,0
nonrobust,tree,250,2490,2500,0.0,0
nonrobust,tree,251,2500,2510,0.0,0
nonrobust,tree,252,2510,2520,0.0,0
nonrobust,tree,253,2520,2530,0.0,0
nonrobust,tree,254,2530,2540,0.0,0
nonrobust,tree,255,2540,2550,0.0,0
nonrobust,tree,256,2550,2560,0.0,0
nonrobust,tree,257,2560,2570,0.0,0
nonrobust,tree,258,2570,2580,0.0,0
nonrobust,tree,259,2580,2590,0.0,0
nonrobust,tree,260,2590,2600,0.0,0
nonrobust,tree,261,2600,2610,0.0,0
nonrobust,tree,262,2610,2620,0.0,0
nonrobust,tree,263,2620,2630,0.0,0
nonrobust,tree,264,2630,2640,0.0,0
nonrobust,tree,265,2640,2650,0.0,0
nonrobust,tree,266,2650,2660,0.0,0
nonrobust,tree,267,2660,2670,0.0,0
nonrobust,tree,268,2670,2680,0.0,0
nonrobust,tree,269,2680,2690,0.0,0
nonrobust,tree,270,2690,2700,0.0,0
nonrobust,tree,271,2700,2710,0.0,0
nonrobust,tree,272,2710,2720,0.0,0
nonrobust,tree,273,2720,2730,0.0,0
nonrobust,tree,274,2730,2740,0.0,0
nonrobust,tree,275,2740,2750,0.0,0
nonrobust,tree,276,2750,2760,0.0,0
nonrobust,tree,277,2760,2770,0.0,0
nonrobust,tree,278,2770,2780,0.0,0
nonrobust,tree,279,2780,2790,0.0,0
nonrobust,tree,280,2790,2800,0.0,0
nonrobust,tree,281,2800,2810,0.0,0
nonrobust,tree,282,2810,2820,0.0,0
nonrobust,tree,283,2820,2830,0.0,0
nonrobust,tree,284,2830,2840,0.0,0
nonrobust,tree,285,2840,2850,0.0,0
nonrobust,tree,286,2850,2860,0.0,0
nonrobust,tree,287,2860,2870,0.0,0
nonrobust,tree,288,2870,2880,0.0,0
nonrobust,tree,289,2880,2890,0.0,0
nonrobust,tree,290,2890,2900,0.0,0
nonrobust,tree,291,2900,2910,0.0,0
nonrobust,tree,292,2910,2920,0.0,0
nonrobust,tree,293,2920,2930,0.0,0
nonrobust,tree,294,2930,2940,0.0,0
nonrobust,tree,295,2940,2950,0.0,0
nonrobust,tree,296,2950,2960,0.0,0
nonrobust,tree,297,2960,2970,0.0,0
nonrobust,tree,298,2970,2980,0.0,0
nonrobust,tree,299,2980,2990,0.0,0
nonrobust,tree,300,2990,3000,0.0,0
nonrobust,tree,301,3000,3010,0.0,0
nonrobust,tree,302,3010,3020,0.0,0
nonrobust,tree,303,3020,3030,0.0,0
nonrobust,tree,304,3030,3040,0.0,0
nonrobust,tree,305,3040,3050,0.0,0
nonrobust,tree,306,3050,3060,0.0,0
nonrobust,tree,307,3060,3070,0.0,0
nonrobust,tree,308,3070,3080,0.0,0
nonrobust,tree,309,3080,3090,0.0,0
nonrobust,tree,310,3090,3100,0.0,0
nonrobust,tree,311,3100,3110,0.0,0
nonrobust,tree,312,3110,3120,0.0,0
nonrobust,tree,313,3120,3130,0.0,0
nonrobust,tree,314,3130,3140,0.0,0
nonrobust,tree,315,3140,3150,0.0,0
nonrobust,tree,316,3150,3160,0.0,0
nonrobust,tree,317,3160,3170,0.0,0
nonrobust,tree,318,3170,3180,0.0,0
nonrobust,tree,319,3180,3190,0.0,0
nonrobust,tree,320,3190,3200,0.0,0
nonrobust,tree,321,3200,3210,0.0,0
nonrobust,tree,322,3210,3220,0.0,0
nonrobust,tree,323,3220,3230,0.0,0
nonrobust,tree,324,3230,3240,0.0,0
nonrobust,tree,325,3240,3250,0.0,0
nonrobust,tree,326,3250,3260,0.0,0
nonrobust,tree,327,3260,3270,0.0,0
nonrobust,tree,328,3270,3280,0.0,0
nonrobust,tree,329,3280,3290,0.0,0
nonrobust,tree,330,3290,3300,0.0,0
nonrobust,tree,331,3300,3310,0.0,0
nonrobust,tree,332,3310,3320,0.0,0
nonrobust,tree,333,3320,3330,0.0,0
nonrobust,tree,334,3330,3340,0.0,0
nonrobust,tree,335,3340,3350,0.0,0
nonrobust,tree,336,3350,3360,0.0,0
nonrobust,tree,337,3360,3370,0.0,0
nonrobust,tree,338,3370,3380,0.0,0
nonrobust,tree,339,3380,3390,0.0,0
nonrobust,tree,340,3390,3400,0.0,0
nonrobust,tree,341,3400,3410,0.0,0
nonrobust,tree,342,3410,3420,0.0,0
nonrobust,tree,343,3420,3430,0.0,0
nonrobust,tree,344,3430,3440,0.0,0
nonrobust,tree,345,3440,3450,0.0,0
nonrobust,tree,346,3450,3460,0.0,0
nonrobust,tree,347,3460,3470,0.0,0
nonrobust,tree,348,3470,3480,0.0,0
nonrobust,tree,349,3480,3490,0.0,0
nonrobust,tree,350,3490,3500,0.0,0
nonrobust,tree,351,3500,3510,0.0,0
nonrobust,tree,352,3510,3520,0.0,0
